
7033	9173	15605	13891	12877	7440	291	16635	1052	14226	15361	15432
704	18820	16190	5637	15771	381	15921	13824	4240	18282	17209	10239
13415	15199	17683	6856	17884	12921	15502	13134	3142	11167	18084	12666
15669	2010	8237	734	9560	10162	1147	10812	12698	6785	6099	12678
19198	19570	5662	8106	6455	10414	3764	79	8209	1254	11810	2202
4978	1476	13650	16662	13794	17960	544	1593	14285	11584	6005	11848
10607	4652	5634	4507	1287	6674	2758	8181	7674	19474	8531	1496
3335	3444	8405	6825	14932	16951	12684	6698	6499	3532	12932	17335
13939	9267	17275	13603	16422	18299	13164	5833	5978	13876	4079	17234
10818	8547	10542	9761	168	13135	18908	4221	1667	18952	9385	5709
1647	93	11676	15271	16777	3907	5914	17819	9813	3793	7421	17449
3797	166	2776	1193	1931	17433	13974	4697	3494	1374	3435	3815
11193	16486	5346	15796	12245	1446	7659	9416	5853	3212	10522	4647
6580	5964	2411	11519	7956	14878	801	11870	10192	16067	892	10932
3000	10899	5795	15365	4259	8166	19655	14343	10396	1299	13486	16207
8794	2847	8229	11511	4548	5887	14755	19984	16238	11958	4281	11932
3822	9123	18694	1920	6700	12347	2691	9018	2401	559	13233	10969
18520	8463	16608	5307	2558	16473	14089	11847	7676	15075	12198	10013
6677	15103	11777	15734	11620	336	4841	19896	14011	10065	6789	19254
1176	7019	6151	17197	11308	3300	198	19277	2130	15780	4340	8255
9271	15394	17470	13333	8124	5042	129	15170	7732	13407	2525	9135
1164	8107	13815	12563	15775	3120	7772	278	13016	15664	13355	6688
1006	10465	12583	6791	2461	1454	10428	16531	15478	18457	15925	7339
4089	12702	5688	9234	19695	9711	14712	19788	2837	15352	18638	1417
9727	4518	2838	4264	20000	6882	18234	5871	13418	9873	7182	4504
12200	15828	13912	17576	17055	8089	10743	7571	7319	17136	2513	9617
3469	9368	13335	13877	10429	10714	11310	12207	4555	17298	10243	18834
13738	11842	5188	10137	13244	14600	8021	11247	11743	315	12749	19589
18596	15049	17757	3091	3919	9171	11259	11734	9640	15298	14589	13242
17840	1397	5406	19265	584	2326	14076	17920	14411	3239	5672	611
14682	16035	5576	989	2884	8203	653	9724	8283	19644	3057	1078
8101	10720	8206	6597	13332	10654	19928	8929	8839	13597	6033	14827
10768	2791	6954	7755	14478	3598	16792	6623	13660	3926	9765	1761
8217	2562	13807	5018	7787	19438	7829	17224	4602	11246	372	16192
13946	11859	2133	3958	14839	6438	6340	5563	6626	11708	17002	2920
4367	2433	14958	8468	15351	222	3010	12002	13019	10120	18469	6265
7317	18010	14848	3066	14061	8925	19363	10807	7935	16506	12372	9252
13293	12330	1273	4260	7622	11652	14556	10021	19593	1601	11433	14452
15157	15430	15781	9686	16169	18745	7277	12069	2649	18148	13000	18523
19528	15958	6734	18673	1978	17421	6548	7142	6048	8365	5455	18091
11808	12814	15563	5108	5739	12490	16567	15395	7673	13799	18467	12565
1563	10190	7600	13092	11180	12872	19485	19500	4288	16094	12139	2648
5083	5522	7488	18430	11988	7779	18065	4763	7518	8257	7289	19170
4884	13725	8449	6196	17661	16455	1970	8426	497	5462	15464	16600
17162	13866	15260	19267	4635	1685	2864	18274	11093	17849	5039	12528
11395	9025	11547	4107	7268	12424	18997	3040	18015	7267	14604	8725
6518	15400	18432	1313	8979	8700	7983	5226	6100	2161	10771	19293
4408	16589	6307	15867	17640	9288	1248	11851	11169	19108	7372	18710
863	339	268	956	11947	18862	16615	1366	3399	3884	5119	12592
10821	19985	8833	13401	2745	2988	16630	2200	2728	17812	3565	1659
745	9708	18262	15555	19301	10628	11176	6671	15663	8458	9356	16530
9029	10741	17827	19652	6095	9076	13779	8971	13732	4067	10800	249
10620	11541	17270	15248	19044	12862	14316	8400	15997	10046	16439	13582
6235	2834	14468	4889	7466	16058	15207	17522	2641	14140	12319	11694
11843	7444	6573	7696	9165	11566	19395	18544	3733	7939	19948	4020
2608	4836	8855	10772	11606	6482	7430	19448	16544	16149	4171	11153
15160	2389	11673	13373	15136	1321	16284	516	4914	18323	17626	888
13312	7601	18985	16804	19697	1426	7022	17943	7326	14732	3370	4190
12193	18620	1682	19306	9454	12935	14186	6876	8344	18928	715	3328
10005	966	6661	621	4262	19781	9185	1221	12712	1035	2391	13656
6554	1527	17507	17710	934	762	3788	19057	12619	16402	2315	250
835	9553	16534	14789	19337	5553	6781	7713	8515	17637	8457	368
6469	9837	12043	19653	12772	4543	4809	12008	15578	19796	11108	18025
10778	18708	9600	4239	17869	3837	10894	903	18888	3508	12904	14520
16774	6207	2373	5059	19761	2376	213	8844	16791	13252	10135	9105
18168	19845	16316	7176	12523	8998	15098	7731	1391	12201	7262	14973
1008	8606	3325	14761	7210	5390	4054	7167	18948	13148	8610	12091
2995	561	6567	16686	5452	5013	18369	13109	5556	18092	1231	157
6716	18208	17540	2765	11911	15753	5411	2642	16252	15229	3576	5707
335	8035	6790	8636	12820	8912	4502	17751	14808	10565	12743	7034
11039	10698	13568	5870	3319	5270	8670	7042	24	9732	9860	19941
17241	7823	6364	12800	459	16546	19358	2466	1174	13851	10098	13496
3870	14402	7445	16644	6949	13523	17524	13599	6212	356	19010	10224
16366	14669	18033	5898	16997	9484	5360	11131	16815	6587	5613	9656
14356	8406	12547	9675	19429	5134	7582	18190	1963	12444	18194	15996
2755	3580	7367	3947	3744	19628	17417	3069	6839	4593	12464	15019
16625	15053	14742	2431	13664	5748	3274	14767	13920	14884	16468	8117
1097	9870	16893	3493	17129	16336	12564	9392	16018	2186	13339	13203
16288	16972	201	2904	4825	3912	8818	1420	5622	1501	1396	16381
19783	2818	10764	4791	3602	14345	4003	14163	14294	3050	153	971
8664	831	14296	10873	17887	19507	9955	5359	13817	18631	13490	15486
4707	19976	18744	11667	13642	9991	6183	6802	807	8877	3288	72
13303	5365	16233	1814	17904	16947	10108	2524	5677	19259	1881	4696
19167	9217	10970	7910	8845	5465	3843	5834	5446	8219	13174	14128
14700	14504	9616	1419	12723	14843	7513	7657	14641	6880	1787	17850
12030	7069	9355	19000	3173	14788	10480	2198	1274	16445	7010	2184
9483	4111	19966	18385	753	2399	9096	11682	17890	12960	18697	11050
12697	7889	7417	1082	2971	3027	3502	17732	12331	18276	2060	16167
2684	9011	16045	7484	16144	43	5937	10716	2969	15460	3740	13269
3994	2756	11761	17060	17939	3736	18892	3635	1206	18911	13009	19917
645	8660	3672	8962	9968	2147	4758	5104	15895	3289	5109	12273
637	15137	5469	6385	4810	12837	4252	8014	16179	13808	10728	3077
8051	3653	19596	19093	5842	5495	12262	16490	10822	3114	681	3161
7384	10946	8709	4354	6738	12557	17120	19624	13826	4392	4116	8034
7041	7545	13056	14952	10119	1111	7809	14603	15601	4698	1772	18439
12051	6986	10302	8643	16114	13788	1362	3232	14314	19548	7457	14458
13975	5132	8308	68	1166	3763	12148	9465	727	3044	13676	15083
18070	5295	7426	15694	1571	5169	1337	13742	13751	19473	18626	12278
17909	8245	7125	17531	9057	13176	17070	17915	15001	17498	5608	13516
15095	701	2153	8277	9053	3864	7086	12706	10144	11528	996	14557
13702	4037	1631	1705	6047	10180	16640	14552	6113	12729	10220	10528
7388	18224	15829	19703	10358	816	11046	18225	4860	7204	4188	15404
10258	4526	630	10208	17760	10327	16797	18545	5626	15488	15614	2234
1230	3418	7579	9410	6456	14484	6922	6165	17167	1235	398	4049
8637	19913	7789	15453	4234	14039	16996	18884	17636	11114	11125	3184
16645	17297	15442	3415	19675	19386	18200	13385	6330	4356	482	14844
13279	2095	10187	18648	19771	3336	10407	3440	13971	19588	5302	16359
3903	11711	1487	19052	15431	10016	10917	16896	19702	5882	12656	19821
2951	13529	16012	19982	3520	18935	3372	6871	4106	9228	7177	6650
19517	8600	15456	19625	19430	11894	6704	3757	19854	10758	12941	13696
5501	18882	19749	10	13861	18003	5933	12346	9158	10002	11374	15118
18584	17927	1702	899	5753	13082	13131	18880	17587	904	5701	17649
8300	14566	18368	19609	1652	17312	16322	19717	16986	11005	19691	10148
10987	19735	8004	15005	2151	15962	8109	1745	11869	4720	5831	16883
8947	9026	11505	15201	16133	12600	6104	18501	11754	8392	7826	3964
19378	3995	4350	9144	16978	6399	14435	10622	11776	5326	12674	18176
5638	3453	710	14724	13515	18869	900	9626	14424	2553	19762	11900
4452	12634	7640	1056	5361	6259	15653	1636	10984	7977	5019	14122
16961	19871	2353	8318	5925	4805	11455	14347	9231	18374	1591	2768
10163	18196	14725	3877	19	17716	3564	16496	14046	3051	7526	15703
1393	11865	7717	10913	1826	4603	14216	1670	18981	9245	10077	5066
12994	16480	1743	11671	19127	6366	7425	287	16987	14414	15022	13776
12853	15716	5629	10539	10902	14090	16535	17582	12006	19089	13384	8764
6579	409	19018	2322	650	237	4294	1099	14275	13714	10548	4466
10790	1074	18691	9425	12088	14465	10538	6016	8983	6973	10803	10810
6893	13285	8179	16408	10616	19967	8077	8649	14054	1192	3398	13905
12141	3118	12505	8824	2925	13763	866	2688	5494	14243	14763	19065
18107	12414	8789	16025	4813	15087	6590	16811	18325	9920	10166	11984
5099	4325	12571	17159	2230	17423	3842	12694	19971	634	14588	3922
3783	8345	16340	5180	59	17023	11199	11116	11964	9205	1383	5154
985	14854	13402	6959	15194	17439	16920	7904	17250	4102	8423	5993
12174	12901	7901	16952	10648	15655	10531	17997	15517	10387	19626	3498
13343	9537	12696	2344	9833	14185	16378	3566	12478	16037	17213	14395
1202	15422	8517	7629	13017	9070	15723	15021	10113	19674	6489	18076
12304	14801	18452	17574	5363	14193	14805	15230	754	12900	6348	11845
16309	12084	592	790	5577	10573	14985	14605	9671	2075	3915	11697
18746	3428	7595	4576	3924	7117	16510	9233	5006	6378	18149	9009
1861	3776	4974	16528	819	18241	14169	17447	16736	13217	386	16752
18521	9773	12673	7342	143	5858	16681	9075	10335	7004	17501	15692
18775	3032	8260	10928	13706	14764	1022	17096	18281	9287	12726	15872
19157	18721	16511	1406	1903	4085	6831	552	19106	4118	13432	9879
192	7883	12514	14937	1278	5257	12413	15584	11038	7245	19081	13223
17269	17619	5862	10723	15267	7188	16748	5835	6349	9261	5410	2794
13721	18104	15200	3814	17146	7798	7432	7594	5342	16821	12405	3846
1900	19582	10642	5353	12513	1150	7454	5397	12915	9448	6859	6574
8432	3102	491	12253	10073	1916	15405	7818	18024	3189	3601	7633
13949	9659	15485	14281	6149	7458	151	19216	7304	1741	10837	1857
4343	10317	16232	719	11312	17969	11641	6615	606	8902	557	7547
19892	10924	16495	2729	8303	9970	13289	3123	18916	3510	11382	7045
9119	14900	3966	118	2932	1989	15580	1084	11849	12397	10445	879
7059	739	12338	8961	12341	13061	3180	12828	11706	6264	17273	19287
19347	5781	12086	3456	1771	4713	13633	1018	13276	7973	4939	3887
3403	14430	13584	19037	19017	8545	197	18383	8266	3030	14367	18659
14810	46	4223	17348	9316	10568	11203	13948	4734	8999	16941	2194
2421	10603	3287	13278	4374	8448	5670	4443	12812	8196	17774	6591
18541	15505	17733	6762	4661	16474	11386	7449	6895	19790	13494	14686
11479	18223	18895	10053	1302	4297	8411	19196	17846	11311	14254	12860
3621	13901	5122	5078	563	3711	2678	16613	4934	6773	10204	3377
17143	17244	12275	11412	10175	8604	19353	4031	6689	17469	6159	9281
17533	9541	17518	11940	19200	12533	12627	18861	802	18361	12920	12869
18204	18865	7455	15092	19726	12897	17389	7763	5284	19066	15565	8162
17781	697	6267	262	6112	7012	11359	17038	12664	9660	10881	8849
7083	18667	14016	3270	644	15849	19662	6541	17556	15003	8959	4730
15557	16224	7490	19673	9743	16573	5113	13477	2211	16943	8223	14125
1846	18285	10182	14375	16942	12793	6088	17233	14323	2485	10051	16148
11720	15216	7966	10809	19834	5304	2096	2368	15463	4373	3059	2994
6847	4322	16503	4638	19369	12161	3511	9456	110	14628	3430	7559
6490	14085	14080	5077	17708	14146	1896	706	821	15934	19614	9545
18513	18240	19566	18237	16362	16743	1509	10602	18539	12057	16840	18167
280	1933	103	2572	5541	14607	4559	9851	14798	12460	17491	7357
14690	18338	13544	11812	17647	8505	16624	14156	7105	8762	7055	1153
10967	7024	4753	7832	2180	16807	19206	10998	15074	1902	19657	14905
14922	14918	5647	18558	10804	12344	9641	2996	7420	17780	18712	17324
1623	7402	9139	15892	12983	13460	7632	9318	7822	19230	17825	7539
6806	14888	14113	10125	10376	12334	1894	6017	3394	18463	17856	11062
16852	18429	16139	4795	5456	5263	18256	14150	3252	11897	13166	18878
17374	14862	6584	13325	2468	323	13961	13762	13126	16650	9666	5001
12912	9055	13050	7967	4316	1785	2956	5500	10301	10481	11979	7462
7247	15259	19376	2859	18170	19659	16372	19612	18445	12082	8006	5090
7164	8965	3791	8553	6145	13311	16202	18618	14443	9136	18915	402
17792	6896	13749	15701	4426	13581	6927	7544	19451	2503	6067	7576
14195	15811	16386	7948	15343	8518	12081	11596	12780	2043	9830	17700
6413	6853	4968	15345	10922	12928	3088	6670	18470	13829	275	19525
3716	10244	14562	371	10270	14723	15324	9015	15011	6075	8996	18347
8236	8143	14462	4348	3247	14741	3257	17177	15302	465	3282	13360
1730	3674	17450	12639	18183	4287	13743	2434	15282	12431	10384	10729
2054	17794	6474	16619	16390	14052	7824	10939	15106	722	5333	3383
16842	2550	18804	17679	8281	8097	2939	3400	8514	12719	2258	17476
17310	12559	8511	5348	5477	3344	14172	11081	9102	596	8702	4009
19872	13570	7150	18379	3465	14787	6168	14924	5236	14280	5358	5846
16042	1054	16687	2848	3152	10838	1821	12158	18600	12636	16157	10009
2002	5658	14475	18134	19300	855	8727	15081	3458	18859	13600	2088
14508	12703	11269	12440	6943	9389	5511	1524	4321	2754	13830	12662
15975	6416	19895	12396	13235	2804	11501	19407	1886	4360	17104	16508
3980	1641	13503	1553	12062	11951	1464	7716	3535	18536	14625	17373
